id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name,has_buynow
2153187,4049515230386,"Thiết kế nhỏ gọnỔ Cắm Điện Tích Hợp Sạc USB Xiaomi Mi Power Strip NRB4014CN có kính thước nhỏ gọn, tinh tế dễ dàng lắp đặt, không chiếm nhiều diện tích trên bàn làm việc cũng như khu vực nấu ăn, sinh...",209000,290000,,81000,28,127,,available,,1000,1000,,25422,Xiaomi,True
195852183,6345258326968,Bình giữ nhiệt bằng thép không gỉ LocknLock Jumbo Tumbler LHC4300 có:Dung tích bình lơn (900 ml) Quai xách chống trượt Miệng bình rộng dễ dàng cho đá vào và dễ dàng chùi rửa Có khay lọc ngăn đá ho...,434000,730000,,296000,41,128,,available,,1000,1000,,48077,LocknLock,True
134853381,8905347153837,"Bình giữ nhiệt LocknLock Feather Light Ring có thiết kế thanh mảnh và nhẹ giúp bạn dễ dàng mang đi bất cứ đâu.Ruột bình được đánh bóng gương ngăn cà phê hay bã trà bị mắc kẹt trong các khe, kẽ của b...",304000,601000,,297000,49,278,,available,,1000,1000,,48077,LocknLock,True
126725438,8006443189097,"Chất liệu: vải cách nhiệt (1 mặt mút xốp, 1 mặt tráng bạc) - viền vải không dệtÊm ái - gọn nhẹ, dễ dàng mang theo khi đi dã ngoại, văn phòng xếp gọn và vệ sinh dễ dàngCho giấc ngủ trưa ngon, không n...",40000,40000,,0,0,324,,available,,1000,1000,,5187537,GINGOOD,True
176598081,9413822411143,Bình giữ nhiệt LocknLock Metro Two Way 475ml đi kèm với một nắp thuận tiện để uống trong văn phòng và một nắp to-go kín hơi dễ dàng mang đi.Bạn có thể tháo rời nắp giữa để bình trở nên gọn nhẹ hơn....,312000,605000,,293000,48,185,,available,,1000,1000,,48077,LocknLock,True
210458939,7815875367097,"Đĩa Giấy Bạc Lót Nồi Chiên Không Dầu, Khay Bạc Nướng Thực Phẩm Đóng gói:  1 set đĩa giấy bạc️ Tính năng Giúp đồ ăn không tiếp xúc với đáy nồi chiên, đồ ăn khó bị cháy hơn và giữ được nước và hương v...",25000,25000,,0,0,20,,available,,1000,1000,,5706641,NAVIVU,True
46202190,3178844847277,"Túi lưới giặt đồ cho máy giặt bảo vệ quần áo chống biến dạng chất lượng tốt dây kéo lưới mịn Polyester nhằm bảo vệ quần áo được làm từ tơ lụa, ren, len, thổ cẩm, lông thú, gấm, cotton, … tránh bị móc ...",58800,58800,,0,0,322,,available,,1000,1000,,111461,OEM,True
1399571,5944614557985,"Gối Memory Foam 50D Hình Cong Lock&Lock HLW111 là chiếc gối với thiết kế định hình lượn sóng, theo khung của đầu và gáy, giúp điều chỉnh sự gấp khúc của đường thở trong khi ngủ, mang đến cho bạn g...",248000,483000,,235000,49,1124,,available,,1000,1000,,48077,LocknLock,True
75614459,7699746662899,"  Thùng rác treo tủ Parroti Bin là một sản phẩm đột phá của hãng, thùng rác có thể được treo gọn gàng trước cửa tủ bếp bằng thanh ray hoặc miếng dán tường, rất thuận tiện cho việc di chuyển nhi...",179000,299000,,120000,40,1854,,available,,1000,1000,,746615,Parroti,True
100522012,2545125753538,"Lưu ý: Đây là cây lau thay thế (Không bao gồm thùng vắt), chỉ phù hợp cho những khách hàng đã mua cây lau nhà Pro PR01 của Parroti.Bộ lau nhà thông minh tự vắt Parroti Pro PR01 với khả năng lau sạch ...",179000,269000,,90000,33,146,,available,,1000,1000,,746615,Parroti,True
146887829,3696663027608,"Đèn Pixar, Đèn Bàn Học Chống Cận Thị, Đèn Đọc Sách LED, Đèn Làm Việc Bảo Vệ Mắt - Hàng Chính Hãng dododios  Đèn bàn DODODIOS PIXAR được chế tạo từ thép được sơn tĩnh điện cao cấp     Đèn bà...",148000,148000,,0,0,306,,available,,1000,1000,,5272071,dododios,True
199638326,6763716296086,"Tựa lưng công thái học thiết kế kiểu dáng cánh bướm ButterFly điều chỉnh 5 cấp độ, nâng đỡ cột sống 360 độ khi ngồi làm việc học tập.Sản phẩm tựa lưng với vật liệu Polyester cao cấp, phần Đúc khuôn t...",425000,492000,,67000,14,38,,available,,1000,1000,,111461,OEM,True
185653590,3926774620116,"- Chăn hè thường có màu sắc dịu mát, tươi trẻ, là sự lựa chọn thông minh cho phòng ngủ của bạn. Chăn còn có thiết kế nhỏ gọn, tiện dụng cho di chuyển, mang đến nơi làm việc như văn phòng, công sở dùng...",229000,289000,,60000,21,60,,available,,1000,1000,,697923,LIDACO,True
71999229,5602056006026,"Chất liệu inox 304 cao cấpNồi Inox 3 Lớp Đáy Liền Elmich Trimax Classic sử dụng chất liệu lớp trong cùng là inox 304 cao cấp an toàn cho thực phẩm. Inox 304 được khẳng định là hợp kim inox tuyệt vời,...",556000,870000,,314000,36,157,,available,,1000,1000,,31627,Elmich,True
127077945,6165473420713,"       Hạt giống dưa lưới chịu nhiệt, sản phẩm của Hạt Giống Rạng Đông   Quy cách: gói 10 hạt   Hướng dẫn trồng:   Gieo vào bầu 1hạt/ 1 bầu. Thời gian ươm khoảng 7-10 ngày (vụ thu đông), 15 ngà...",12375,12500,,125,1,0,,available,,1000,1000,,111461,OEM,True
122692850,5498033650829,"Chổi cọ sàn vệ sinh Parroti Easy ES02 được thiết kế tinh tế, cây chổi làm bằng nhôm cao cấp, có thể điều chỉnh độ dài linh hoạt phù hợp không gian phòng tắm. Cộng với tính năng vừa chà vừa gạt nước t...",139000,199000,,60000,30,785,,available,,1000,1000,,746615,Parroti,True
119203295,3693537238951,"Combo 5 Khăn lau bếp lau kính siêu thấm hút Parroti Fiber FB02Combo 5 Khăn lau bếp lau kính siêu thấm hút Parroti Fiber FB02 được làm từ sợi Microfiber, có tính chất hút nước cực cao, không để lại v...",49000,89000,,40000,45,352,,available,,1000,1000,,746615,Parroti,True
36935892,9558984910514,"Sợi vải mềm, khả năng thấm hút nước tốt, mềm dịu với da tay.Dễ dàng giặt và nhanh khô, Không gây mùi ẩm mốc.Màu sắc phối 2 màu 2 mặt dễ thương, sang trọng.Khăn lau tay siêu thấm là chiếc khăn đa nă...",35000,35000,,0,0,23,,available,,1000,1000,,111461,OEM,True
216087198,9348310432758,"Tủ vải đựng đồ đa năng tiện lợi cho bạn sắp xếp đồ đạc trong nhà một cách ngăn nắp và gọn gàng nhất.Với sản phẩm này, bạn có thể để được nhiều đồ như: chăn, drap, màn, quần áo, đồ chơi của trẻ, sách b...",114750,135000,,20250,15,9,,available,,1000,1000,,4269901,MO hi,True
177999497,5034454188397,"SET 4 MIẾNG CHÂN MÁY GIẶT CHỐNG RUNG CHỐNG ỒN HIỆU QUẢPHÙ HỢP MỌI LOẠI MÁY CHIỀU CAO ĐỦ TẠO KHÔNG GIAN QUÉT DỌN GẦM MÁY GIẶT Chống rung, chống ồn hiệu quả ( 1 đơn 1 bộ 4 đế cao su)    Ưu đ...",45000,45000,,0,0,0,,available,,1000,1000,,111461,OEM,True
74859074,7278358196758,"Chuông Cửa Không Dây Thông Minh CTFAST CT - 01 (1 Nút Bấm, 1 Chuông ), Chống Nước, Khoảng Cách Sử Dụng Hiệu Quả 300 mét - là dòng sản phẩm chuông cửa gia đinh cao cấp hỗ trợ bạn trong việc nhận thông ...",165000,169000,,4000,2,66,,available,,1000,1000,,3985581,CTFAST,True
52187161,7329343025673,"Giá Treo Ổ Điện Dán Tường Tiết Kiệm Không GianGiúp cố định ổ điện lên tường, tiết kiệm không gian.Chất liệu nhựa nguyên sinh ABS an toàn và thân thiện cho môi trường.Kích thước 4.5*10.3*0.7cmNặng khoả...",14000,14000,,0,0,250,,available,,1000,1000,,111461,OEM,True
146509745,1236759369087,Bộ Hộp Cơm Giữ Nhiệt Văn Phòng Cao Cấp Cắm Điện inox 3 tầng - Chính hãng dododios  Xu hướng mang cơm nhà đến văn phòng hiện nay đang được rất nhiều người lựa chọn bởi nó vừa tiết kiệm lại vừa an t...,199000,199000,,0,0,298,,available,,1000,1000,,5272071,dododios,True
116726951,5065788315592,"GỐI CÔNG THÁI HỌC LÀ GÌCông thái học hay tiếng anh Ergonomic là thuật ngữ được ghép lại từ  2 từ của tiếng Hy Lạp, trong đó “ergon” có nghĩa là công việc, và “nomoi” có nghĩa là quy luật tự nhiên. Nh...",589000,1178000,,589000,50,348,,available,,1000,1000,,3955813,Ema,True
169848307,5925025693801,Sản phẩm Kệ Treo Tường Định Tuyến Wifi - IG407 IGA là một món hàng nội thất trang trí nhỏ gọn tiện lợi dành cho phòng khách nhà bạn.Kệ gỗ wifi treo tường chứa thiết bị phát sóng wifi sẽ tô ...,62000,62000,,0,0,381,,available,,1000,1000,,523789,IGA,True
119195755,1507098913214,"Bộ Cây Lau Nhà 360 Độ Đa Năng, Thùng Vắt 2 Ngăn Thông Minh Parroti Pro Max - PX01Bộ lau nhà thông minh Parroti Pro Max - PX01 với khả năng lau sạch sàn nhà một cách nhanh chóng và nhẹ nhàng, phù hợp...",519000,849000,,330000,39,628,,available,,1000,1000,,746615,Parroti,True
1575707,7303576945731,"Bình Giữ Nhiệt Lock&Lock New Basic Table LHC4026 là sản phẩm được thiết kế với kiểu dáng nhỏ gọn kết hợp với màu sắc sang trọng, tiện lợi cho bạn mang theo đến văn phòng, trường học hay đi dã ng...",218000,424000,,206000,49,1344,,available,,1000,1000,,48077,LocknLock,True
191918107,1171170118704,Dung tích bình lớn Bình lắc LocknLock Balance Shake It Bottle HAP949 với dung tích bình 800ml giúp cung cấp đầy đủ lượng nước cho cơ thể. Thang đo lường Vạch chia dung tích trên thân bình cho phép ...,138000,267000,,129000,48,56,,available,,1000,1000,,48077,LocknLock,True
201693460,7462353167231,"Bộ cắm điện đa năng chuyển đổi chia 3, xoay 180 độCó thể xoay 180 độ để sử dụng dễ dàng, thích hợp cho việc mở rộng ổ cắm khe hẹp.Kích thước sản phẩm: 6.5*4.5*1.3cmCông suất: 2500WỨNG DỤNGMức d...",30000,30000,,0,0,1,,available,,1000,1000,,839837,FuNu,True
181989367,8692369575856,"Bóng đèn led 4 cánh 60w siêu sáng bền đẹp  bảo hành 1 năm Sử dụng chip led nên đèn phát nhiệt cực thấp, độ sáng cao- Tiết kiệm 50%- 70% điện năng tiêu thụ.Thông số kỷ thuậtCông suất : 60wĐiện thế :...",125000,150000,,25000,17,0,,available,,1000,1000,,111461,OEM,True
91273061,6070960067812,Loại sản phẩm: Giấy ăn- Thương hiệu: YCOOL- Chất liệu: Bột tre- Màu sắc: giấy màu vàng như màu sợi tre (ko tẩy trắng nên ko có màu trắng)·- Thành phần: 100% bột sợi tre nguyên chất- Quy cách: 260 tờ 4...,106000,106000,,0,0,837,,available,,1000,1000,,863033,ycool,True
77775165,7514367100786,"Hộp Bảo Quản Thủy Tinh Locknlock Top Class có khả năng đóng kín tuyệt đối ngăn chặn không khí bên ngoài và bên trong nhờ ""khóa 4 cạnh"".Nắp được làm từ ""chất liệu tritan"" nên có thể sử dụng lâu dà...",82000,159000,,77000,48,846,,available,,1000,1000,,48077,LocknLock,True
120759154,6781039495608,  ...,25000,25000,,0,0,124,,available,,1000,1000,,111461,OEM,True
131335906,1617328425553,"       + Tên Sản phẩm : Chai thủy tinh vuông dáng lùn 300ml ~ 500ml   + Dung tích : 300ml ~ 500ml   + Đặc điểm: ~Hình dáng vuông lùn chuyên đựng các loại nước ép trái cây, sữa,detox, nước yến, c...",90000,90000,,0,0,2,,available,,1000,1000,,111461,OEM,True
1303927,3678080792657,"Bình Giữ Nhiệt Lock&Lock Name Tumbler LHC4125B là một trong số những loại bình giữ nhiệt được nhiều người yêu thích và tin dùng bởi khả năng giữ nhiệt tốt, rất thích hợp cho những chuyến dã n...",332000,644000,,312000,48,2293,,available,,1000,1000,,48077,LocknLock,True
153467342,3035119126583,"Xin quý khách xem clip shop tự quay, clip sao sản phẩm như vậyĐây là loại vỏ vải, ruột bằng bọt PE chống gãy, tác dụng ngăn nhiệt rất tốt Chống thoát hơi máy lạnh (điều hòa)ra ngoài, tiết kiệm điện...",9999,9999,,0,0,3,,available,,1000,1000,,111461,OEM,True
165219472,2480905344026,"       Khay Giấy Bạc, Khay Bạc Đựng Thực Phẩm Lót Nồi Chiên Không Dầu Chịu Nhiệt Cao   * THÔNG TIN SẢN PHẨM KHAY BẠC ĐỰNG THỰC PHẨM:   - Chất liệu: Giấy bạc   - Kích thước: 18.5cm x 4.5cm   - ...",29000,29000,,0,0,4,,available,,1000,1000,,111461,OEM,True
1403217,1987691886108,"Bình Giữ Nhiệt Bằng Thép Không Gỉ Lock&Lock Bumper Bottle LHC4141SLV là một trong số những loại bình giữ nhiệt được nhiều người yêu thích và tin dùng bởi khả năng giữ nhiệt tốt, rất thích hợp ch...",286000,556000,,270000,49,199,,available,,1000,1000,,48077,LocknLock,True
185895171,2621851958813,"Thiết kế tinh tế sang trọng, phù hợp với không gian bếp hiện đạiSản phẩm được làm từ hợp kim nhôm Anod cứng bằng công nghệ tiên tiến giúp sản phẩm có độ cứng và bền vững cao, chống ăn mòn, chịu đư...",485000,485000,,0,0,1,,available,,1000,1000,,41048,Sunhouse,True
186625954,6660479612342,"Khay để đồ rửa chén bát cao cấp có chai đựng nước rửa Parroti Tidy là một sản phẩm đột phá của Parroti trong lĩnh vực chăm sóc nhà cửa.Sản phẩm mang lại sự tinh tế, sang trọng và hiện đại cho không gi...",76000,149000,,73000,49,366,,available,,1000,1000,,746615,Parroti,True
131529214,9847605172440,"HoaVan300 - Cốc Hoa Vân dáng trụ phong cách Nhật thể tích 300ml uống trà xanh, trà hoa, nước vối lớp men mát mượtThông tin sản phẩm:- Chất liệu: Sứ, vẽ tay họa tiết phong cách Nhật Bản- Dung tích: ...",135000,135000,,0,0,1,,available,,1000,1000,,111461,OEM,True
185910176,3611176538579,"Giấy Nến Vàng Lót Nồi Chiên Không Dầu Sạch Sẽ Tiện Dụng An Toàn Cho Sức Khỏe+ THÔNG TIN SẢN PHẨM:- Giấy nến vàng được sử dụng cho nồi chiên không dầu với mục đích hứng dầu mỡ, thức ăn vụn bám bẩn và...",85000,85000,,0,0,143,,available,,1000,1000,,5063093,Jodily StarHome,True
138952791,9707055524901,"Móc dán tường treo cây lau nhà siêu chịu lực Parroti Keeper KP03 là sản phẩm tiện ích giúp cho không gian nhà bạn gọn gàng và ngăn nắp hơn, miếng dán chắc chắn và dính trên mọi loại bề mặt sà...",19900,42000,,22100,53,252,,available,,1000,1000,,746615,Parroti,True
202875459,8719567103448,"Chiếu ngủ đa năng cá nhân văn phòng, du lịchThông tin sản phẩm:Tên sản phẩm: chiếu ngủ đa năng cá nhân văn phòng, du lịch- Xuất xứ: Việt Nam.- Vật liệu chính: Vật liệu cách nhiệt dày 5mm- Vật liệu v...",60000,60000,,0,0,7,,available,,1000,1000,,7884447,ROGUEKID,True
20476542,7657990756986,"Hộp Chia Thuốc 7 Ngày Hàng Nội Địa Nhật Bản Là loại hộp chia thuốc đa năng có kích thước nhỏ gọn, nhẹ giúp bạn có thể mang theo bất cứ đâu, dễ sử dụng trong mọi tình huống. Giúp người dùng đựng được c...",42000,50000,,8000,16,127,,available,,1000,1000,,111461,OEM,True
180378151,6517783474104,Bình giữ nhiệt LocknLock Metro Drive LHC4277S có miếng lót tay chống trượt giúp cầm nắm chắc chắn trong lúc điều khiển xe.Thiết kế phần đáy thon gọn hoàn toàn khít với chỗ giữ cốc trên xe ô tô. Giữ ...,298000,579000,,281000,49,172,,available,,1000,1000,,48077,LocknLock,True
144450194,9083425206456,"Đặc trưng:* Tất cả trong một: Thích hợp cho đồng hồ máy quartz, các thiết bị gia dụng thông thường như máy ảnh, radio, máy tính, điện thoại di động,  đáp ứng mọi nhu cầu sửa chữa hàng ngày.* Các mẫu...",69900,69900,,0,0,11,,available,,1000,1000,,111461,OEM,True
119309533,7400834045218,"ĐIỂM NỔI BẬT CỦA GỐI NGỦ NHANH GEL LẠNH EMAThiết kế chuẩn công thái học: Tốt cho đốt sống cổ, tuần hoàn máu não và hỗ trợ ngủ nhanhChất liệu cao cấp: Sự kết hợp tuyệt vời giữa cao su non và gel lạn...",325000,650000,,325000,50,481,,available,,1000,1000,,3955813,Ema,True
27609461,9472086840343,"Dụng cụ thông tắc cống khí nén hiệu quả tuyệt đối là lựa chọn tuyệt vời cho việc thông tắc cống bồn cầu, thông tắc cống toilet, thông tắc cống bồn tắm khi bị tắc nghẽn. Máy thông tắc bồn cầu, dụng cụ ...",195000,195000,,0,0,13,,available,,1000,1000,,111461,OEM,True
